Date,Open,High,Low,Close,Adj Close,Volume
2015-05-01,null,null,null,null,null,null
2015-06-01,224.330002,229.119995,216.899994,218.600006,214.437653,8269400
2015-07-01,220.669998,221.800003,205.130005,207.899994,203.941391,8483600
2015-08-01,207.419998,214.860001,170.169998,186.440002,182.890030,9204800
2015-09-01,182.229996,183.570007,164.539993,170.990005,167.734192,10274400
2015-10-01,171.070007,183.479996,163.500000,180.259995,176.827682,8191700
2015-11-01,180.720001,190.740005,166.589996,177.229996,173.855362,9563700
2015-12-01,177.669998,180.009995,141.679993,159.759995,156.718018,14603900
2016-01-01,155.110001,158.210007,120.680000,134.190002,131.634903,14798800
2016-02-01,132.830002,139.960007,115.970001,138.690002,136.049225,14017500
2016-03-01,140.479996,165.100006,139.759995,162.399994,159.307755,13068000
2016-04-01,160.949997,179.850006,154.710007,170.320007,167.076965,11064600
2016-05-01,170.289993,174.710007,159.979996,173.520004,170.216034,9389800
2016-06-01,172.369995,177.770004,131.160004,140.770004,138.089600,15516400
2016-07-01,140.440002,148.149994,131.020004,146.779999,143.985168,12134800
2016-08-01,144.250000,148.369995,139.320007,142.050003,139.345230,9248500
2016-09-01,142.330002,148.699997,138.259995,144.699997,141.944778,9514700
2016-10-01,144.190002,154.860001,132.520004,132.660004,130.134033,11362000
2016-11-01,133.130005,152.520004,130.479996,148.100006,145.280045,13726900
2016-12-01,149.009995,162.850006,142.960007,145.300003,142.533356,12084900
2017-01-01,147.720001,153.589996,139.520004,152.360001,149.458923,12828500
2017-02-01,153.580002,171.179993,152.210007,167.929993,164.732422,11446200
2017-03-01,171.110001,171.649994,155.270004,163.940002,161.022720,9534600
2017-04-01,164.240005,168.589996,158.729996,165.589996,162.643341,5453900
2017-05-01,162.000000,162.500000,148.809998,153.850006,151.112259,12600100
2017-06-01,154.240005,169.160004,153.720001,165.860001,163.120346,11232500
2017-07-01,167.470001,186.460007,166.029999,185.830002,182.760452,7411500
2017-08-01,187.080002,187.080002,171.070007,176.690002,173.771439,6525100
2017-09-01,177.309998,191.979996,169.759995,189.830002,186.901337,5413400
2017-10-01,190.020004,198.399994,183.860001,186.500000,183.622711,6684600
2017-11-01,187.850006,202.089996,178.869995,198.669998,195.604950,5939000
2017-12-01,199.300003,207.669998,190.910004,205.250000,202.301514,5421600
2018-01-01,206.520004,217.000000,196.990005,199.630005,196.762253,7748600
2018-02-01,198.389999,202.429993,173.929993,189.360001,186.639771,9748800
2018-03-01,189.169998,197.029999,180.619995,189.580002,187.151047,8031900
2018-04-01,187.529999,187.529999,160.309998,164.860001,162.747757,10295000
2018-05-01,164.029999,169.880005,155.690002,159.259995,157.219482,8397300
2018-06-01,161.059998,168.190002,148.639999,148.669998,147.035339,11660600
2018-07-01,147.179993,163.550003,145.000000,160.009995,158.250641,9271200
2018-08-01,160.210007,160.270004,142.789993,146.089996,144.483688,12727400
2018-09-01,146.000000,147.940002,136.380005,136.720001,135.478058,7265200
2018-10-01,137.429993,139.429993,110.269997,113.660004,112.627541,15228600
2018-11-01,114.580002,119.559998,106.010002,111.120003,110.110611,10384700
2018-12-01,113.050003,114.430000,88.470001,97.440002,96.805977,16532400
2019-01-01,95.529999,110.419998,95.120003,104.949997,104.267105,12396800
2019-02-01,104.930000,112.199997,103.809998,109.610001,108.896782,9155100
2019-03-01,110.669998,112.830002,98.120003,107.110001,106.734756,12069300
2019-04-01,108.129997,115.750000,107.589996,110.919998,110.531403,9361900
2019-05-01,110.959999,111.769997,88.879997,88.919998,88.608475,10821300
2019-05-17,90.050003,90.355003,88.889999,88.919998,88.919998,746842
