Date,Open,High,Low,Close,Adj Close,Volume
2015-05-01,null,null,null,null,null,null
2015-06-01,72.790001,76.209999,69.110001,69.629997,69.629997,73055800
2015-07-01,70.580002,74.519997,68.330002,73.300003,73.300003,63042900
2015-08-01,73.570000,74.139999,64.160004,69.360001,69.360001,95163900
2015-09-01,67.860001,73.620003,66.260002,69.430000,69.430000,80155700
2015-10-01,69.160004,79.379997,68.680000,77.709999,77.709999,77706700
2015-11-01,77.709999,82.900002,73.940002,79.690002,79.690002,76873300
2015-12-01,80.349998,82.139999,75.849998,78.400002,78.400002,69148700
2016-01-01,77.139999,77.970001,65.269997,68.059998,68.059998,97850600
2016-02-01,67.589996,70.839996,52.599998,67.750000,67.750000,189463600
2016-03-01,68.120003,74.660004,67.500000,73.830002,73.830002,87001500
2016-04-01,73.379997,77.820000,73.110001,75.800003,75.800003,58282100
2016-05-01,76.300003,84.480003,73.169998,83.709999,83.709999,91807300
2016-06-01,82.070000,83.849998,75.510002,79.410004,79.410004,84250000
2016-07-01,79.589996,83.089996,77.730003,81.800003,81.800003,59674900
2016-08-01,81.779999,81.800003,75.870003,79.419998,79.419998,107451300
2016-09-01,75.449997,76.550003,69.809998,71.330002,71.330002,169367500
2016-10-01,71.150002,76.160004,66.769997,75.160004,75.160004,225361300
2016-11-01,75.989998,80.370003,72.000000,72.000000,72.000000,158974100
2016-12-01,72.139999,72.269997,66.430000,68.459999,68.459999,119667300
2017-01-01,69.290001,80.000000,69.000000,79.099998,79.099998,97744500
2017-02-01,78.910004,83.129997,77.449997,81.349998,81.349998,90145000
2017-03-01,82.870003,84.400002,80.500000,82.489998,82.489998,103152800
2017-04-01,82.610001,86.419998,81.550003,86.120003,86.120003,72968900
2017-05-01,86.250000,91.809998,86.110001,89.639999,89.639999,110947400
2017-06-01,90.000000,91.989998,83.550003,86.599998,86.599998,116133600
2017-07-01,87.010002,92.129997,85.120003,90.800003,90.800003,62632700
2017-08-01,91.370003,95.660004,87.260002,95.489998,95.489998,98963300
2017-09-01,95.750000,98.220001,92.110001,93.419998,93.419998,85045800
2017-10-01,93.720001,102.449997,93.449997,102.339996,102.339996,74371600
2017-11-01,103.669998,109.190002,101.300003,104.320000,104.320000,111404700
2017-12-01,103.860001,105.879997,98.680000,102.230003,102.230003,83067800
2018-01-01,102.879997,114.519997,102.269997,113.910004,113.910004,81817900
2018-02-01,113.300003,118.150002,102.370003,116.250000,116.250000,111440300
2018-03-01,120.910004,128.869995,111.339996,116.300003,116.300003,176276800
2018-04-01,115.910004,124.739998,113.610001,120.989998,120.989998,95611300
2018-05-01,120.879997,132.550003,120.419998,129.330002,129.330002,106066200
2018-06-01,129.880005,142.119995,128.350006,136.399994,136.399994,117896600
2018-07-01,136.149994,149.350006,135.300003,137.149994,137.149994,98441800
2018-08-01,138.000000,154.970001,136.750000,152.679993,152.679993,109186000
2018-09-01,152.110001,161.080002,147.080002,159.029999,159.029999,103930100
2018-10-01,160.110001,161.190002,128.029999,137.240005,137.240005,156926500
2018-11-01,138.399994,143.630005,113.599998,142.759995,142.759995,165748000
2018-12-01,146.300003,147.070007,120.160004,136.970001,136.970001,138255600
2019-01-01,133.399994,153.380005,130.100006,151.970001,151.970001,117434500
2019-02-01,152.399994,164.600006,151.070007,163.649994,163.649994,96292900
2019-03-01,165.149994,166.990005,150.250000,158.369995,158.369995,135496200
2019-04-01,160.100006,167.559998,153.169998,165.350006,165.350006,80968000
2019-05-01,166.009995,166.220001,151.699997,154.570007,154.570007,61209600
2019-05-17,156.179993,157.154999,153.169998,154.570007,154.570007,4811967
