Date,Open,High,Low,Close,Adj Close,Volume
2015-05-01,null,null,null,null,null,null
2015-06-01,20.030001,20.590000,19.059999,19.219999,18.083593,324109900
2015-07-01,19.340000,19.719999,17.129999,17.360001,16.333569,359212200
2015-08-01,17.459999,17.690001,14.250000,16.090000,15.138657,400498800
2015-09-01,15.680000,16.309999,14.290000,14.690000,13.903072,348168100
2015-10-01,14.720000,16.830000,14.440000,16.770000,15.871652,362443600
2015-11-01,16.790001,18.920000,16.500000,18.770000,17.764513,237761800
2015-12-01,18.740000,19.410000,17.820000,18.670000,17.770037,284361000
2016-01-01,18.309999,18.629999,15.850000,17.650000,16.799204,364027700
2016-02-01,17.450001,19.230000,15.440000,18.870001,17.960398,270422200
2016-03-01,19.090000,21.410000,18.760000,21.180000,20.268074,259210700
2016-04-01,20.990000,21.670000,20.170000,20.469999,19.588640,220128700
2016-05-01,20.500000,24.580000,19.459999,24.420000,23.368574,318122600
2016-06-01,24.299999,24.650000,22.170000,23.969999,23.038551,312352100
2016-07-01,23.770000,27.110001,23.490000,26.290001,25.268404,220495200
2016-08-01,26.410000,30.270000,25.680000,29.840000,28.680450,293169400
2016-09-01,29.940001,31.070000,28.530001,30.150000,29.078157,290788100
2016-10-01,30.180000,30.400000,27.559999,29.080000,28.046198,239761300
2016-11-01,29.110001,32.540001,28.020000,32.200001,31.055285,252037500
2016-12-01,32.139999,33.680000,29.850000,32.270000,31.222387,205512400
2017-01-01,32.360001,35.150002,31.660000,34.250000,33.138111,183009000
2017-02-01,34.590000,36.820000,34.500000,36.220001,35.044155,202694400
2017-03-01,36.520000,39.810001,36.330002,38.900002,37.850555,196209500
2017-04-01,38.990002,41.820000,37.410000,40.610001,39.514427,145366600
2017-05-01,40.980000,46.040001,40.849998,45.880001,44.642242,230868800
2017-06-01,45.970001,47.860001,40.790001,41.310001,40.285603,244071400
2017-07-01,41.330002,47.590000,40.980000,44.310001,43.211208,194338500
2017-08-01,44.389999,45.490002,41.939999,45.119999,44.001122,226558800
2017-09-01,45.189999,52.279999,43.869999,52.090000,50.915840,224927600
2017-10-01,52.209999,56.820000,50.770000,56.430000,55.158016,214988600
2017-11-01,57.000000,60.889999,51.590000,52.770000,51.580513,228862600
2017-12-01,52.000000,54.250000,48.250000,51.119999,50.052830,240811900
2018-01-01,51.680000,58.730000,51.220001,53.630001,52.510437,261482000
2018-02-01,53.160000,59.000000,45.130001,57.590000,56.387768,337379000
2018-03-01,57.540001,62.400002,53.730000,55.610001,54.548225,323026600
2018-04-01,55.270000,58.400002,47.740002,49.669998,48.721638,274419500
2018-05-01,49.740002,56.939999,48.529999,50.779999,49.810440,326028700
2018-06-01,51.299999,53.230000,44.570000,46.189999,45.489136,300989700
2018-07-01,45.099998,49.480000,44.740002,48.630001,47.892113,215355400
2018-08-01,48.889999,50.389999,42.520000,43.020000,42.367233,276459200
2018-09-01,42.840000,43.000000,37.389999,38.650002,38.238304,247698300
2018-10-01,38.500000,39.650002,30.530001,32.880001,32.529766,321299800
2018-11-01,32.980000,37.279999,32.070000,37.279999,36.882896,260792300
2018-12-01,38.299999,38.639999,28.790001,32.740002,32.573387,264368600
2019-01-01,32.040001,40.000000,31.480000,39.080002,38.881123,249005200
2019-02-01,39.080002,41.240002,37.919998,38.340000,38.144886,221789600
2019-03-01,38.660000,41.990002,36.799999,39.660000,39.660000,209343000
2019-04-01,40.299999,45.750000,40.209999,44.070000,44.070000,166338300
2019-05-01,44.040001,44.669998,38.669998,42.700001,42.700001,142794400
2019-05-17,43.349998,44.360001,42.564999,42.700001,42.700001,20218164
