Date,Open,High,Low,Close,Adj Close,Volume
2015-05-18,73.134956,73.336128,72.715843,73.093040,68.828423,1310700
2015-05-19,73.176865,73.805534,72.975693,73.084663,68.820541,1808100
2015-05-20,72.967308,73.344513,72.531433,72.799667,68.552162,1896900
2015-05-21,73.000839,73.797150,72.682312,73.168480,68.899445,1925900
2015-05-22,73.025986,73.830681,72.640404,72.942162,68.686363,1785400
2015-05-26,72.347023,72.908630,71.994972,72.238052,68.023323,1748300
2015-05-27,72.657166,73.269066,72.313492,73.067894,68.804756,1741500
2015-05-28,72.917015,73.562447,72.707458,73.428329,69.144150,1849300
2015-05-29,73.788765,73.788765,72.866722,72.908630,68.654762,1963400
2015-06-01,73.168480,73.168480,72.212906,72.782898,68.536362,1993900
2015-06-02,72.405701,73.713326,72.305115,73.344513,69.065231,1762700
2015-06-03,73.721710,74.383904,73.285835,74.056999,69.736145,1566800
2015-06-04,73.738472,73.822296,72.766136,72.958923,68.702141,1893800
2015-06-05,73.168480,73.461861,72.858337,73.193626,68.923126,2507500
2015-06-08,72.992455,73.537300,72.749374,72.791283,68.544281,1724800
2015-06-09,73.059517,73.411568,72.296730,72.564964,68.331139,1676700
2015-06-10,72.808044,74.140823,72.640404,74.015091,69.696671,1554800
2015-06-11,74.316849,74.325233,73.445099,73.562447,69.270439,1691700
2015-06-12,73.512154,73.763618,73.109810,73.403183,69.120476,1546900
2015-06-15,73.227158,73.721710,72.774521,73.185249,68.915253,2036500
2015-06-16,73.403183,73.772003,72.774521,73.487007,69.199394,1829100
2015-06-17,73.646271,74.694046,73.621124,74.467728,70.122902,2293100
2015-06-18,74.593460,75.205368,73.813911,74.643753,70.288658,2016200
2015-06-19,74.409050,75.339478,74.157585,74.735962,70.375481,7220300
2015-06-22,75.917854,75.917854,74.358757,74.459343,70.114998,2375900
2015-06-23,74.870079,74.870079,73.897736,74.216263,69.886116,3816700
2015-06-24,74.149200,74.417435,73.109810,73.696564,69.396744,3239800
2015-06-25,74.383904,75.129921,73.931267,74.383904,70.043976,2296100
2015-06-26,74.375526,74.476112,73.679802,74.274940,69.941368,14590300
2015-06-29,73.101425,73.621124,70.528084,70.854988,66.720970,4486300
2015-06-30,71.265717,71.684830,70.637047,71.324394,67.162964,3695700
2015-07-01,71.651299,72.137466,71.466888,72.087173,67.881226,2190200
2015-07-02,72.145851,72.347023,71.399834,72.078796,67.873360,2398500
2015-07-06,71.374687,72.179382,70.628670,71.089691,66.941956,2979000
2015-07-07,71.173515,71.173515,69.002518,70.444260,66.334190,3917200
2015-07-08,68.994133,69.094719,65.448448,65.574181,61.748241,7352400
