Date,Open,High,Low,Close,Adj Close,Volume
2015-05-11,null,null,null,null,null,null
2015-05-18,84.440002,86.550003,82.889999,86.169998,82.450226,17838300
2015-05-25,85.269997,85.720001,82.830002,83.610001,80.000740,14193900
2015-06-01,83.959999,85.430000,82.680000,84.489998,80.842758,15430300
2015-06-08,83.779999,84.949997,82.690002,83.120003,79.531891,15870200
2015-06-15,82.449997,84.709999,81.669998,81.820000,78.538994,11853800
2015-06-22,82.419998,82.690002,79.820000,81.360001,78.097435,14809200
2015-06-29,80.089996,80.790001,76.559998,76.779999,73.701111,16832300
2015-07-06,75.599998,78.330002,75.110001,75.709999,72.674011,20684100
2015-07-13,75.629997,76.709999,73.349998,73.879997,70.917389,22153000
2015-07-20,73.610001,74.120003,71.029999,71.610001,68.738411,21443200
2015-07-27,70.559998,77.500000,69.400002,74.349998,71.368553,26807900
2015-08-03,73.610001,76.760002,72.650002,73.050003,70.120689,21700700
2015-08-10,73.320000,78.589996,73.029999,76.250000,73.192360,21690000
2015-08-17,76.000000,77.260002,68.779999,68.779999,66.021912,25956800
2015-08-24,60.400002,72.309998,58.099998,70.940002,68.095299,38022000
2015-08-31,69.639999,72.250000,67.070000,68.339996,65.599548,23902000
2015-09-07,69.120003,70.730003,64.760002,65.650002,63.263161,16258300
2015-09-14,65.599998,70.040001,64.480003,65.470001,63.089699,23727200
2015-09-21,66.269997,66.730003,62.029999,62.669998,60.391499,17790500
2015-09-28,61.869999,64.269997,58.290001,64.110001,61.779144,24083900
2015-10-05,65.080002,72.849998,64.440002,72.400002,69.767754,28143900
2015-10-12,72.459999,73.870003,69.779999,73.389999,70.721764,20045200
2015-10-19,72.440002,73.769997,71.300003,72.029999,69.411186,17518300
2015-10-26,71.660004,71.889999,63.650002,66.879997,64.448433,32739900
2015-11-02,65.839996,72.099998,65.620003,68.599998,66.105904,22722300
2015-11-09,68.930000,72.239998,57.860001,60.049999,57.866760,53137500
2015-11-16,60.119999,62.560001,58.490002,58.740002,56.604385,27692700
2015-11-23,58.750000,62.490002,58.349998,60.709999,58.502754,17113500
2015-11-30,60.880001,62.000000,55.869999,56.810001,54.744560,31821000
2015-12-07,54.779999,54.910000,48.709999,49.549999,47.748508,47501700
2015-12-14,49.119999,49.590000,45.669998,45.669998,44.219730,48711000
2015-12-21,45.869999,51.740002,44.500000,51.220001,49.593498,35756400
2015-12-28,50.220001,50.880001,47.970001,48.580002,47.037323,15308500
2016-01-04,48.509998,50.000000,39.799999,40.560001,39.271999,45868200
2016-01-11,40.560001,40.619999,31.850000,32.020000,31.003193,80970600
2016-01-18,32.049999,36.400002,28.160000,35.480000,34.353313,54466500
2016-01-25,34.599998,39.320000,32.250000,39.090000,37.848686,52201900
2016-02-01,38.540001,44.060001,36.759998,40.770000,39.475330,63057700
2016-02-08,37.889999,40.349998,34.669998,37.810001,36.609329,55178400
2016-02-15,38.919998,41.830002,34.240002,35.349998,34.227444,40964800
2016-02-22,35.349998,39.470001,33.849998,38.020000,36.812656,37330800
2016-02-29,38.070000,45.900002,36.860001,45.259998,43.822754,51317800
2016-03-07,44.980000,47.130001,40.020000,46.290001,44.820045,47168000
2016-03-14,45.250000,50.389999,44.810001,48.759998,47.263817,37920000
2016-03-21,48.830002,49.169998,44.340000,46.270000,44.850224,25896200
2016-03-28,46.610001,47.430000,44.400002,45.810001,44.404343,25922800
2016-04-04,45.919998,48.520000,43.520000,48.290001,46.808250,28897200
2016-04-11,48.770000,50.540001,47.470001,48.910000,47.409222,22999600
2016-04-18,46.970001,52.730000,46.750000,52.549999,50.937531,32462900
2016-04-25,52.130001,55.459999,50.400002,52.759998,51.141083,27374100
2016-05-02,52.619999,52.700001,45.220001,46.560001,45.131329,38785800
2016-05-09,46.070000,49.669998,44.810001,47.720001,46.255730,25787200
2016-05-16,48.509998,50.430000,47.509998,49.299999,47.787254,21762600
2016-05-23,48.889999,53.000000,48.290001,51.529999,49.948830,21648700
2016-05-30,51.950001,53.000000,50.599998,51.439999,49.861584,15147500
2016-06-06,52.000000,57.000000,51.930000,53.000000,51.373718,22698900
2016-06-13,52.509998,55.150002,51.630001,54.860001,53.228386,19360700
2016-06-20,55.889999,56.259998,51.970001,52.830002,51.258762,20795000
2016-06-27,52.080002,55.150002,48.669998,54.889999,53.257488,27798800
2016-07-04,53.410000,57.349998,52.540001,55.910000,54.247158,17251700
2016-07-11,56.169998,58.040001,54.689999,55.009998,53.373924,19878600
2016-07-18,54.730000,55.470001,53.029999,54.639999,53.014923,20420700
2016-07-25,54.130001,56.090000,52.320000,54.529999,52.908195,24975300
2016-08-01,53.880001,54.000000,50.230000,52.770000,51.200539,27323900
2016-08-08,53.330002,55.060001,52.130001,54.279999,52.665642,20494500
2016-08-15,54.919998,55.950001,53.090000,54.830002,53.199284,17386100
2016-08-22,54.049999,56.200001,53.439999,55.259998,53.616489,16227800
2016-08-29,54.919998,57.180000,52.599998,56.490002,54.809910,22303700
2016-09-05,56.549999,59.250000,56.150002,57.770000,56.051842,16656900
2016-09-12,57.220001,59.070000,55.369999,57.520000,55.809284,63503700
2016-09-19,58.180000,62.549999,57.240002,59.500000,57.780396,39602100
2016-09-26,59.680000,63.840000,57.279999,63.360001,61.528835,37255800
2016-10-03,63.180000,65.050003,62.330002,63.459999,61.625946,24285200
