Date,Open,High,Low,Close,Adj Close,Volume
2015-05-11,null,null,null,null,null,null
2015-05-18,162.000000,165.470001,161.429993,164.190002,154.477615,7521800
2015-05-25,164.009995,170.979996,162.179993,167.850006,157.921127,8625400
2015-06-01,168.970001,169.000000,159.649994,162.820007,153.188690,8379700
2015-06-08,162.539993,165.330002,160.649994,160.710007,151.203506,6086200
2015-06-15,161.449997,167.979996,160.360001,165.059998,155.894562,8777800
2015-06-22,170.500000,173.589996,162.020004,164.679993,155.535721,17516200
2015-06-29,165.250000,165.929993,162.440002,163.139999,154.081207,6574000
2015-07-06,160.820007,162.660004,157.369995,159.729996,150.860535,9910700
2015-07-13,160.199997,161.800003,155.070007,158.589996,149.783844,8852900
2015-07-20,158.559998,158.839996,148.779999,150.860001,142.483078,11693000
2015-07-27,150.800003,157.050003,149.889999,154.270004,145.703735,15246100
2015-08-03,154.279999,155.949997,151.770004,152.630005,144.154800,8827900
2015-08-10,152.600006,153.770004,148.440002,149.300003,141.009720,7220000
2015-08-17,149.389999,154.500000,144.770004,146.619995,138.478516,10935300
2015-08-24,138.889999,144.369995,136.039993,140.559998,132.755005,13741300
2015-08-31,140.089996,143.940002,137.029999,142.050003,134.162292,13847600
2015-09-07,143.490005,147.960007,142.740005,147.089996,138.922440,8170900
2015-09-14,147.440002,152.440002,145.389999,146.860001,139.318176,9739300
2015-09-21,148.669998,150.410004,140.869995,141.910004,134.622375,9535500
2015-09-28,141.210007,142.029999,134.619995,141.850006,134.565460,10989400
2015-10-05,142.889999,143.960007,135.250000,140.490005,133.275299,10428700
2015-10-12,141.000000,149.869995,137.110001,147.050003,139.498413,10205800
2015-10-19,146.350006,149.500000,135.240005,140.949997,133.711700,14609400
2015-10-26,140.960007,146.100006,134.740005,139.149994,132.004105,14315700
2015-11-02,139.000000,140.520004,132.460007,133.979996,127.099617,10897800
2015-11-09,133.490005,136.020004,131.949997,132.550003,125.743050,9160100
2015-11-16,132.759995,138.199997,126.250000,131.289993,124.547729,12902400
2015-11-23,131.669998,133.919998,129.759995,131.220001,124.481331,5736100
2015-11-30,131.220001,137.139999,129.039993,132.750000,125.932755,14861600
2015-12-07,133.520004,137.479996,130.460007,135.779999,129.402649,11796800
2015-12-14,136.229996,140.490005,134.029999,137.750000,131.280121,7906800
2015-12-21,138.100006,141.490005,137.699997,140.559998,133.958115,4426500
2015-12-28,140.279999,142.490005,139.009995,139.440002,132.890747,2318600
2016-01-04,137.660004,141.949997,131.789993,132.130005,125.924095,8388400
2016-01-11,132.119995,139.240005,127.580002,134.990005,128.649750,11138100
2016-01-18,136.669998,141.800003,131.710007,141.399994,134.758667,9344600
2016-01-25,141.750000,141.750000,126.419998,130.490005,124.361107,13050000
2016-02-01,131.619995,132.440002,122.769997,123.379997,117.585037,10244400
2016-02-08,122.099998,123.160004,115.629997,121.550003,115.841019,10034500
2016-02-15,122.370003,129.490005,122.169998,127.230003,121.254227,5656100
2016-02-22,128.119995,133.880005,128.000000,132.500000,126.276688,7014200
2016-02-29,131.860001,134.119995,130.250000,132.350006,126.133751,7365100
2016-03-07,131.089996,143.210007,130.699997,143.100006,136.378845,7706500
2016-03-14,142.669998,144.690002,138.860001,142.679993,136.645370,7935800
2016-03-21,142.029999,142.350006,137.869995,139.970001,134.049988,5702800
2016-03-28,139.940002,141.910004,137.649994,141.850006,135.850464,6473500
2016-04-04,141.789993,147.429993,141.289993,143.740005,137.660538,10867600
2016-04-11,144.320007,145.000000,140.720001,142.910004,136.865662,6311000
2016-04-18,142.779999,147.990005,142.050003,147.520004,141.280655,6970900
2016-04-25,146.839996,148.000000,139.330002,140.770004,134.816147,8342700
2016-05-02,141.679993,142.330002,135.850006,137.250000,131.445038,8480700
2016-05-09,136.960007,141.750000,134.770004,135.509995,129.778625,7585400
2016-05-16,135.410004,137.850006,133.380005,135.729996,129.989319,5751600
2016-05-23,134.699997,135.110001,128.389999,130.699997,125.172073,15513800
2016-05-30,131.250000,133.410004,130.440002,131.839996,126.263840,6931600
2016-06-06,131.820007,134.729996,131.149994,131.520004,125.957390,7104100
