Date,Open,High,Low,Close,Adj Close,Volume
2015-05-11,null,null,null,null,null,null
2015-05-18,48.560001,49.680000,42.020000,42.610001,40.963120,112604600
2015-05-25,43.049999,43.090000,41.320000,42.369999,40.732403,52961100
2015-06-01,42.610001,44.380001,41.709999,41.720001,40.107525,74083600
2015-06-08,41.070000,41.259998,38.450001,40.709999,39.136562,88933400
2015-06-15,40.349998,41.889999,38.910000,41.560001,39.953712,58455100
2015-06-22,42.919998,43.419998,41.330002,41.439999,39.838341,50712200
2015-06-29,40.770000,41.320000,37.799999,39.029999,37.521496,64823300
2015-07-06,39.090000,41.639999,39.080002,41.209999,39.617229,55669200
2015-07-13,41.959999,42.720001,40.389999,41.400002,39.799889,64548600
2015-07-20,41.549999,43.810001,39.619999,39.630001,38.098305,59981300
2015-07-27,39.630001,41.380001,38.900002,40.099998,38.550140,39870500
2015-08-03,40.240002,43.450001,40.209999,41.490002,39.886417,43181300
2015-08-10,41.750000,43.419998,40.680000,42.880001,41.318859,39038800
2015-08-17,42.959999,44.450001,39.750000,39.750000,38.302822,48223900
2015-08-24,36.000000,39.900002,34.099998,38.619999,37.213959,73731400
2015-08-31,38.630001,41.910000,38.500000,40.599998,39.121872,67392800
2015-09-07,41.279999,42.180000,40.630001,42.150002,40.615444,41094500
2015-09-14,42.169998,44.590000,41.840000,43.490002,41.906662,47296500
2015-09-21,43.720001,44.009998,39.919998,40.240002,38.774990,45451900
2015-09-28,39.869999,40.180000,37.419998,38.630001,37.223602,54212900
2015-10-05,38.900002,42.490002,37.759998,42.419998,40.875614,58064900
2015-10-12,42.590000,44.500000,42.520000,43.709999,42.118652,55577700
2015-10-19,43.830002,46.419998,43.619999,45.669998,44.007294,58178700
2015-10-26,45.360001,46.770000,44.990002,46.220001,44.537266,39248500
2015-11-02,46.200001,47.090000,45.029999,45.340000,43.689308,38757400
2015-11-09,45.169998,45.209999,43.119999,43.450001,41.958416,31000100
2015-11-16,42.410000,43.459999,41.009998,42.200001,40.751320,43070200
2015-11-23,42.110001,42.740002,40.450001,41.689999,40.258827,19087300
2015-11-30,41.750000,44.990002,40.980000,44.970001,43.426228,40070400
2015-12-07,45.349998,46.490002,42.060001,42.090000,40.645100,44139600
2015-12-14,42.259998,43.950001,40.700001,41.090000,39.679428,50733700
2015-12-21,41.349998,44.189999,41.349998,43.810001,42.306053,21702800
2015-12-28,43.619999,44.040001,41.830002,42.349998,40.896172,20424500
2016-01-04,41.290001,41.700001,39.680000,40.369999,38.984138,55111200
2016-01-11,40.560001,42.740002,38.369999,38.759998,37.429413,71898600
2016-01-18,39.590000,40.720001,36.200001,40.160000,38.781353,43623700
2016-01-25,40.020000,40.869999,36.599998,38.990002,37.651516,66464700
2016-02-01,39.000000,39.939999,35.759998,36.750000,35.488419,55474000
2016-02-08,36.080002,37.980000,34.759998,37.820000,36.521679,49457800
2016-02-15,38.130001,40.070000,37.529999,39.759998,38.499840,36238200
2016-02-22,40.139999,41.599998,39.389999,40.869999,39.574661,36915600
2016-02-29,40.770000,42.240002,40.500000,41.630001,40.310577,39868400
2016-03-07,41.310001,42.500000,40.049999,42.470001,41.123955,35438100
2016-03-14,42.310001,43.529999,41.590000,43.439999,42.063206,33512900
2016-03-21,43.320000,43.779999,40.189999,40.500000,39.216381,33576500
2016-03-28,41.000000,42.070000,39.270000,39.520000,38.267448,38644400
2016-04-04,39.810001,40.240002,37.910000,38.500000,37.279778,35419200
2016-04-11,38.790001,41.660000,38.669998,40.910000,39.613396,43422300
2016-04-18,41.180000,41.759998,37.009998,38.209999,36.998966,48624700
2016-04-25,38.160000,38.400002,34.099998,34.689999,33.590530,67311800
2016-05-02,34.990002,35.169998,32.189999,33.029999,31.983149,57261600
2016-05-09,33.029999,34.040001,31.080000,31.510000,30.599527,49940000
2016-05-16,31.809999,33.360001,30.990000,32.009998,31.085077,50990900
2016-05-23,32.029999,32.900002,31.370001,31.650000,30.735479,36584600
2016-05-30,31.750000,32.259998,30.370001,30.809999,29.919750,35270200
2016-06-06,30.770000,33.580002,30.379999,33.139999,32.182426,45373300
2016-06-13,32.990002,32.990002,28.850000,29.340000,28.492229,64719400
2016-06-20,29.750000,30.490000,27.040001,27.049999,26.268398,69147900
2016-06-27,26.850000,29.520000,24.850000,29.330000,28.482519,82603300
2016-07-04,29.090000,30.280001,27.120001,30.040001,29.172007,53628800
2016-07-11,30.230000,36.189999,30.219999,35.889999,34.852962,79806700
2016-07-18,36.029999,36.730000,34.439999,36.360001,35.309387,60796100
2016-07-25,36.349998,36.740002,35.500000,35.500000,34.474239,40716200
2016-08-01,35.540001,35.750000,33.000000,34.439999,33.444866,50234300
2016-08-08,34.220001,35.500000,33.740002,34.919998,34.012493,34057800
2016-08-15,34.959999,36.790001,34.900002,36.490002,35.541691,36492400
2016-08-22,36.330002,36.990002,35.860001,36.230000,35.288452,28240600
2016-08-29,36.130001,37.349998,35.349998,36.529999,35.580654,44709900
2016-09-05,36.450001,39.520000,36.360001,38.490002,37.489723,34971600
2016-09-12,37.220001,38.380001,35.470001,35.490002,34.567677,47860600
2016-09-19,35.660000,36.110001,33.900002,35.549999,34.626125,34533900
2016-09-26,35.189999,36.990002,34.860001,36.610001,35.658569,32326000
2016-10-03,36.459999,38.779999,36.330002,37.730000,36.749466,32951000
2016-10-10,37.950001,39.990002,36.799999,38.650002,37.645557,48007300
2016-10-17,38.660000,40.930000,38.369999,39.900002,38.863068,53548600
2016-10-24,40.250000,40.570000,38.209999,40.060001,39.018917,35851300
2016-10-31,40.310001,40.849998,39.240002,39.740002,38.707233,32988300
2016-11-07,40.389999,43.389999,40.310001,42.930000,41.919895,37739900
2016-11-14,43.009998,46.490002,42.980000,46.259998,45.171535,43362500
2016-11-21,46.459999,46.950001,45.700001,46.820000,45.718365,20015100
2016-11-28,46.639999,47.139999,45.419998,46.099998,45.015308,34099500
2016-12-05,46.450001,50.639999,45.580002,49.639999,48.472012,36892000
2016-12-12,49.160000,49.950001,47.439999,47.630001,46.509300,36852700
2016-12-19,47.889999,49.900002,47.740002,48.480000,47.339310,19905900
2016-12-26,48.290001,48.919998,46.470001,46.689999,45.591419,15153500
2017-01-02,47.279999,47.439999,45.470001,46.209999,45.122715,26682900
2017-01-09,46.009998,49.900002,45.779999,47.650002,46.528835,28103200
2017-01-16,47.560001,48.160000,46.650002,48.000000,46.870605,19854700
2017-01-23,47.900002,50.000000,46.720001,46.950001,45.845314,44030600
2017-01-30,45.619999,45.919998,43.570000,44.200001,43.160015,50427000
2017-02-06,44.799999,46.700001,44.509998,46.450001,45.357075,28076500
2017-02-13,46.560001,48.049999,46.430000,46.910000,45.908134,31057700
2017-02-20,47.009998,47.320000,45.580002,46.279999,45.291588,20208200
2017-02-27,46.180000,48.139999,45.639999,46.820000,45.820049,32192600
2017-03-06,46.410000,46.680000,42.970001,43.900002,42.962418,37594700
2017-03-13,43.730000,44.119999,40.209999,41.720001,40.828976,50321100
2017-03-20,42.180000,42.419998,39.209999,41.730000,40.838760,40224700
2017-03-27,41.070000,42.939999,40.560001,42.299999,41.396584,26676800
2017-04-03,42.330002,42.570000,40.820000,41.810001,40.917053,27796700
2017-04-10,41.810001,45.349998,41.619999,43.349998,42.424156,30416100
2017-04-17,43.470001,45.500000,43.360001,45.150002,44.185726,27438000
2017-04-24,45.500000,47.389999,42.410000,42.619999,41.709755,50656600
2017-05-01,42.759998,44.520000,42.009998,44.509998,43.559383,33077100
2017-05-08,44.599998,47.779999,44.520000,45.830002,44.851196,34662300
2017-05-15,45.700001,47.130001,44.380001,45.220001,44.349522,30432400
2017-05-22,45.330002,48.820000,45.330002,48.740002,47.801754,22743300
2017-05-29,48.320000,50.470001,47.529999,49.520000,48.566738,22129000
2017-06-05,49.529999,51.950001,48.799999,50.270000,49.302311,30740700
2017-06-12,50.099998,50.220001,48.099998,48.790001,47.850796,28980700
2017-06-19,49.130001,50.560001,48.009998,48.630001,47.693882,36083000
2017-06-26,48.810001,50.509998,48.500000,50.320000,49.351345,25305800
2017-07-03,50.779999,53.380001,50.180000,53.029999,52.009182,21682400
2017-07-10,52.980000,54.480000,51.470001,54.220001,53.176270,27378700
2017-07-17,54.209999,54.279999,51.450001,51.910000,50.910732,22984100
2017-07-24,51.790001,52.029999,48.730000,50.490002,49.518074,33551100
2017-07-31,50.849998,52.000000,49.900002,50.799999,49.822105,22012800
2017-08-07,50.820000,51.130001,47.439999,48.349998,47.419262,23364000
2017-08-14,48.860001,49.169998,45.439999,45.549999,44.763775,26870200
2017-08-21,45.730000,46.090000,42.669998,45.250000,44.468960,35328700
2017-08-28,45.230000,45.470001,43.889999,45.310001,44.527920,26006000
2017-09-04,44.790001,45.279999,42.610001,43.599998,42.847435,27077900
2017-09-11,44.009998,47.580002,44.000000,46.000000,45.206017,41741600
2017-09-18,46.020000,47.459999,44.029999,47.060001,46.247719,27400300
2017-09-25,46.980000,48.599998,46.630001,47.490002,46.670296,30524500
2017-10-02,47.520000,51.669998,47.220001,51.299999,50.414532,31080800
2017-10-09,51.230000,53.740002,50.400002,52.700001,51.790367,24378500
2017-10-16,52.520000,52.820000,49.630001,51.930000,51.033661,20667500
2017-10-23,51.919998,53.189999,47.330002,47.560001,46.739086,32440200
2017-10-30,47.650002,48.200001,46.790001,47.450001,46.630985,20801400
2017-11-06,47.459999,48.099998,45.360001,45.820000,45.029121,17190900
2017-11-13,45.630001,48.060001,45.270000,47.389999,46.673996,15608800
2017-11-20,47.330002,48.970001,47.119999,48.560001,47.826321,8911500
2017-11-27,48.610001,51.160000,48.200001,49.000000,48.259670,26894900
2017-12-04,50.099998,51.790001,49.189999,51.020000,50.249149,20408200
2017-12-11,50.779999,51.590000,49.849998,51.060001,50.288548,22246300
2017-12-18,51.250000,53.470001,51.169998,52.590000,51.795429,20979500
2017-12-25,52.349998,53.220001,52.009998,52.029999,51.243885,10147000
2018-01-01,52.330002,54.400002,51.900002,52.650002,51.854527,15684500
2018-01-08,52.599998,58.730000,51.930000,58.470001,57.586586,33443300
2018-01-15,58.790001,59.080002,57.529999,58.060001,57.182785,15547500
2018-01-22,57.990002,58.459999,52.209999,53.070000,52.268177,40528600
2018-01-29,52.790001,54.709999,52.029999,52.099998,51.312824,25390900
2018-02-05,51.230000,52.389999,46.330002,48.360001,47.629337,31339500
2018-02-12,48.790001,52.209999,48.650002,51.580002,50.898380,21211100
2018-02-19,51.230000,53.860001,51.099998,53.389999,52.684460,16527800
2018-02-26,53.990002,55.599998,51.869999,53.180000,52.477238,24998100
2018-03-05,52.900002,56.080002,52.689999,56.070000,55.329048,19123900
2018-03-12,56.259998,57.439999,54.930000,55.400002,54.667900,19440100
2018-03-19,55.330002,55.700001,50.990002,51.009998,50.335915,20038800
