Date,Open,High,Low,Close,Adj Close,Volume
2015-05-11,null,null,null,null,null,null
2015-05-18,127.580002,129.800003,127.389999,128.270004,115.286674,4710700
2015-05-25,127.860001,128.389999,124.570000,124.589996,111.979172,5594100
2015-06-01,124.650002,128.330002,123.820000,126.610001,113.794701,6893400
2015-06-08,126.959999,130.690002,125.459999,128.330002,115.340607,5865900
2015-06-15,126.889999,129.789993,126.480003,127.839996,114.900200,4579200
2015-06-22,129.339996,129.990005,127.750000,128.419998,115.421486,7690600
2015-06-29,126.769997,127.629997,123.669998,125.230003,112.554382,5388500
2015-07-06,123.449997,124.900002,121.160004,123.680000,111.161270,6965300
2015-07-13,125.050003,128.350006,124.349998,127.629997,114.711456,4908700
2015-07-20,128.190002,129.220001,123.430000,124.040001,111.484825,7008200
2015-07-27,123.650002,126.760002,122.089996,125.669998,112.949852,6391900
2015-08-03,125.570000,127.320000,122.180000,123.050003,111.182899,4039000
2015-08-10,124.300003,125.459999,119.550003,122.959999,111.101555,6174800
2015-08-17,122.599998,124.339996,114.709999,114.839996,103.764664,6637200
2015-08-24,114.809998,115.379997,95.519997,114.139999,103.132179,9771700
2015-08-31,113.779999,114.970001,107.730003,108.519997,98.054169,6905200
2015-09-07,110.989998,113.010002,108.279999,109.720001,99.138435,4222400
2015-09-14,109.910004,112.339996,106.949997,107.410004,97.051231,6016900
2015-09-21,108.419998,109.620003,105.370003,108.059998,97.638535,4948600
2015-09-28,107.010002,109.720001,103.430000,108.589996,98.117416,8034700
2015-10-05,109.879997,113.059998,107.570000,111.099998,100.385376,5779400
2015-10-12,110.900002,111.820000,107.180000,111.570000,100.810020,5173000
2015-10-19,110.860001,116.260002,108.010002,116.080002,104.885078,5629800
2015-10-26,115.870003,116.680000,112.970001,115.360001,104.234528,5920000
2015-11-02,115.769997,120.290001,115.309998,119.279999,108.402718,4853500
2015-11-09,119.370003,119.809998,112.139999,112.489998,102.231895,3860000
2015-11-16,112.129997,115.809998,111.589996,114.489998,104.049507,4462300
2015-11-23,114.650002,115.139999,111.339996,113.510002,103.158875,2973000
2015-11-30,113.610001,115.290001,110.849998,114.940002,104.458488,5106700
2015-12-07,114.489998,115.290001,104.440002,105.150002,95.561249,6068800
2015-12-14,105.239998,107.989998,102.650002,103.080002,93.680000,8046800
2015-12-21,103.959999,108.830002,100.080002,107.940002,98.096802,3386800
2015-12-28,107.800003,109.769997,106.129997,106.419998,96.715416,2530600
2016-01-04,103.930000,105.470001,94.750000,94.940002,86.282295,6595500
2016-01-11,96.040001,96.980003,91.010002,92.830002,84.364731,7935600
2016-01-18,94.610001,94.610001,89.000000,93.250000,84.746407,5328200
2016-01-25,92.379997,94.720001,81.400002,90.650002,82.383507,12906600
2016-02-01,89.239998,90.290001,81.190002,82.790001,75.240257,10637400
2016-02-08,81.330002,82.110001,76.000000,80.150002,72.841026,10952100
2016-02-15,81.620003,85.480003,80.620003,82.690002,75.790794,7941700
2016-02-22,84.300003,87.339996,80.389999,86.489998,79.273727,8169800
2016-02-29,86.080002,90.699997,83.930000,90.459999,82.912514,8146000
2016-03-07,89.239998,92.680000,86.809998,92.599998,84.873947,7156200
2016-03-14,91.940002,95.239998,88.820000,94.360001,86.487114,8928100
2016-03-21,93.860001,94.529999,90.650002,91.980003,84.305687,5630600
2016-03-28,92.000000,96.540001,91.150002,94.669998,86.771255,8136300
2016-04-04,94.370003,95.190002,90.110001,91.300003,83.682419,8440200
2016-04-11,92.290001,98.129997,92.010002,96.419998,88.375229,5770800
2016-04-18,96.000000,100.389999,95.540001,99.919998,91.583221,4944300
2016-04-25,99.309998,101.430000,95.440002,95.900002,87.898621,5403800
2016-05-02,96.089996,97.940002,91.900002,93.250000,85.469719,7059600
2016-05-09,93.040001,96.709999,92.550003,93.830002,86.687302,6024200
2016-05-16,93.790001,98.239998,93.470001,97.669998,90.234978,5731000
2016-05-23,97.379997,102.050003,96.919998,101.519997,93.791893,4104300
2016-05-30,101.809998,102.739998,99.019997,100.500000,92.849548,3956600
2016-06-06,100.629997,102.510002,98.760002,99.550003,91.971863,3978300
2016-06-13,98.849998,100.139999,94.620003,96.699997,89.338814,7086000
2016-06-20,97.360001,101.720001,91.300003,91.320000,84.368355,7356700
2016-06-27,88.660004,91.620003,84.919998,89.769997,82.936363,11140500
2016-07-04,88.820000,91.260002,84.930000,90.839996,83.924889,4625700
2016-07-11,91.730003,96.980003,90.940002,96.239998,88.913818,5095500
2016-07-18,96.160004,97.160004,95.459999,97.080002,89.689896,3687400
2016-07-25,96.449997,97.320000,94.129997,95.839996,88.544281,5762000
2016-08-01,96.050003,96.699997,92.570000,96.519997,89.172523,4991400
2016-08-08,96.540001,97.489998,94.410004,95.599998,89.026802,2702800
2016-08-15,95.919998,97.750000,95.690002,97.010002,90.339851,3046700
2016-08-22,96.849998,99.070000,96.250000,98.339996,91.578407,3250000
2016-08-29,98.339996,101.709999,97.900002,101.110001,94.157951,4625300
2016-09-05,100.849998,101.129997,99.400002,99.410004,92.574844,2735000
2016-09-12,98.580002,101.809998,98.300003,99.309998,92.481689,5687100
2016-09-19,99.830002,101.610001,99.349998,99.639999,92.789017,3590500
2016-09-26,98.139999,100.339996,96.720001,99.769997,92.910088,4550400
2016-10-03,99.139999,103.639999,99.139999,101.160004,94.204514,4260500
2016-10-10,102.169998,102.459999,96.870003,97.080002,90.405045,3746000
2016-10-17,97.080002,98.900002,96.269997,97.570000,90.861351,3811900
2016-10-24,98.290001,99.449997,89.010002,89.230003,83.094788,8464500
2016-10-31,89.379997,89.709999,86.250000,87.769997,81.735168,7182600
2016-11-07,89.910004,111.879997,89.550003,110.849998,104.128395,11590300
2016-11-14,112.589996,115.500000,111.449997,113.139999,106.279541,7346200
2016-11-21,113.750000,115.239998,112.820000,114.459999,107.519485,2956100
2016-11-28,112.980003,116.720001,111.959999,113.470001,106.589531,5636600
